player_name,team_name,pass_danger_prob,dist,angle,forward
Gerard Piqué Bernabéu,Barcelona,0.006335859737843721,3.7589892258425,-61.38954033403471,1
Andreu Fontàs Prat,Celta Vigo,0.021976559108716633,39.39708111015332,54.81735200156132,1
Sergio Rico González,Sevilla,0.00847028532307735,58.78613782176883,-23.032219497285347,1
Lionel Andrés Messi Cuccittini,Barcelona,0.17523004663566083,25.942243542145693,-62.447188423282206,1
Charles Días Barbosa de Oliveira,Eibar,0.009056149285202656,14.491721774861674,-148.83282735389773,0
Sergio Busquets i Burgos,Barcelona,0.02089198946828374,15.988120589988059,60.388467832759,1
Heurelho da Silva Gomes,Watford,0.042277711084584696,59.83920119787697,27.036082100778167,1
Ross Barkley,Everton,0.16206290485305722,40.36285421027606,37.55128212617798,1
Kasper Schmeichel,Leicester City,0.015896118351734677,70.44501401802685,-25.65567072787885,1
Bacary Sagna,Manchester City,0.01004004855715447,17.104970037974347,-12.492475577361096,1
Pablo Fornals Malla,Villarreal,0.022554578723966528,20.024984394500787,-2.8624052261117474,1
Robert Brady,Norwich City,0.005826536708433591,5.72712842531054,24.775140568831922,1
José Salomón Rondón Giménez,West Bromwich Albion,0.008322154732008358,6.016643582596532,-164.5778386812614,0
Abdul Rahman Baba,Chelsea,0.02295840880378399,67.8146001978925,145.81783358484103,0
Yann Gérard M''Vila,Sunderland,0.01557215439459008,8.42199501305956,-119.91364599153488,0
Marc-André ter Stegen,Barcelona,0.0023457307296043976,19.43733520830466,77.82289187726921,1
Éver Maximiliano David Banega,Sevilla,0.058425869669734884,38.77434718986253,-86.45131802609555,1
Carlos Henrique Casimiro,Real Madrid,0.0136275802050996,16.64331697709324,-122.7352262721076,0
José Paulo Bezzera Maciel Júnior,Barcelona,0.013371453324680722,12.727922061357855,45.0,1
Michael Krohn-Dehli,RC Deportivo La Coruña,0.014496448708004846,21.071782079359117,-155.0159596028827,0
Jack Colback,Newcastle United,0.04881014504155814,22.77542535277882,149.38139459109064,0
Glenn Whelan,Stoke City,0.014449512717608437,26.000769219390413,89.55927192723898,1
Marc Albrighton,Leicester City,0.09685625505598278,44.63630809105969,64.23864451690845,1
Kolo Habib Touré,Liverpool,0.023424268189224495,13.591173606425604,-32.98852161363457,1
Sergi Roberto Carnicer,Barcelona,0.014349855523483493,22.45551157288562,-168.43986920578223,0
Pape N''Diaye Souaré,Crystal Palace,0.1739630818729111,18.26170857285813,-4.711530946101557,1
Mile Jedinak,Crystal Palace,0.005576130833205097,7.134423592694789,174.36931724236473,0
Marcelo Vieira da Silva Júnior,Real Madrid,0.005039024714987707,13.382451195502265,65.73321156746682,1
Ousmane Dembélé,Barcelona,0.06500124594781304,7.660939890117919,54.02761295071508,1
Bacary Sagna,Manchester City,0.12267703566456555,10.369667304209905,-83.35472178972564,1
Lucas Vázquez Iglesias,Real Madrid,0.2469402157694407,18.984203960134852,11.546690545927339,1
Harry Kane,Tottenham Hotspur,0.07000366422216141,8.297590011563592,130.60129464500443,0
Matías Nahuel Leiva Esquivel,Real Betis,0.2696121458139266,50.28916384272063,-72.64597536373867,1
Sergio Busquets i Burgos,Barcelona,0.03091813009449826,23.753947040439403,-86.13779094613483,1
