player_name,team_name,passes,pass_danger
René Adler,Hamburger SV,831,0.015491616029231183
Timo Horn,FC Köln,1003,0.015385180616583853
Lukáš Hrádecký,Eintracht Frankfurt,1342,0.015210435003307321
Ron-Robert Zieler,Hannover 96,1227,0.01481889202219403
Felix Wiedwald,Werder Bremen,1033,0.014707783451297503
Bernd Leno,Bayer Leverkusen,1092,0.014510467206458457
David Yelldell,Bayer Leverkusen,20,0.014471331456236854
Thomas Kraft,Hertha Berlin,247,0.01432563801812076
Roman Weidenfeller,Borussia Dortmund,29,0.01431555049500127
Tom Mickel,Hamburger SV,24,0.014232908282895971
Loris Karius,FSV Mainz 05,1265,0.014021739876402022
Marwin Hitz,Augsburg,1229,0.013935336836570186
Koen Casteels,Wolfsburg,486,0.013922596899996182
Ralf Fährmann,Schalke 04,1333,0.013815866694813958
Przemysław Tytoń,VfB Stuttgart,919,0.013686418591401584
Oliver Baumann,Hoffenheim,1478,0.013656799452875254
Russell Canouse,Hoffenheim,8,0.013457796145356055
Mitchell James Langerak,VfB Stuttgart,57,0.013363631755255094
Rune Almenning Jarstein,Hertha Berlin,1399,0.01335325865480719
Roman Bürki,Borussia Dortmund,1012,0.013260988261796764
Yann Sommer,Borussia Mönchengladbach,1375,0.012949813670919375
Diego Orlando Benaglio,Wolfsburg,733,0.012850254671943659
Manuel Neuer,Bayern Munich,1288,0.01280701927377865
Jens Grahl,Hoffenheim,25,0.01247736048168456
Thomas Kessler,FC Köln,27,0.012314232530097113
Alexander Manninger,Augsburg,36,0.012199046632296186
Joelinton Cassio Apolinário de Lira,Hoffenheim,3,0.011915247394413166
Tobias Sippel,Borussia Mönchengladbach,75,0.010863387424373004
Sven Ulreich,Bayern Munich,18,0.010629757497455141
Felix Platte,Schalke 04,1,0.007910243544361883
Nico Rinderknecht,Eintracht Frankfurt,2,0.007799997628373521
Devante James Parker,FSV Mainz 05,1,0.0049145325961708905
