player_name,team_name,passes,pass_danger
Mamadou Sakho,Liverpool,41,0.018663051394942513
Kevin Wimmer,Tottenham Hotspur,150,0.018527236656869096
Edinaldo Gomes Pereira,Espanyol,11,0.01844059847833797
Ryan Shawcross,Stoke City,65,0.01843847711007554
Robert Huth,Leicester City,83,0.0180984811921313
Gabriel Armando de Abreu,Arsenal,44,0.017964085717997905
Raúl Albentosa Redal,RC Deportivo La Coruña,19,0.017920860988907023
Simon Thorup Kjær,Sevilla,25,0.01783368160665032
Steve Cook,AFC Bournemouth,135,0.017545447094129918
Lamine Koné,Sunderland,42,0.017486167623919774
Philipp Wollscheid,Stoke City,156,0.017462816638824107
John Ruddy,Norwich City,55,0.01683120820020884
Marc Wilson,Stoke City,47,0.01678273105438286
Matthew Pennington,Everton,60,0.01658813301706687
Wayne Hennessey,Crystal Palace,81,0.016419510243264174
Aïssa Mandi,Real Betis,109,0.01640241580934266
Joe Ledley,Crystal Palace,5,0.01612055743216579
David López Silva,Espanyol,35,0.0159071820426985
Glyn Oliver Myhill,West Bromwich Albion,21,0.015454648206513957
Kasper Schmeichel,Leicester City,112,0.015429357820072641
Gustavo Daniel Cabral Cáceres,Celta Vigo,32,0.015154998471578375
Rob Elliot,Newcastle United,32,0.01494101860922675
Alejandro Gálvez Jimena,Las Palmas,27,0.01488716380015956
Iván Cuéllar Sacristán,Leganés,27,0.014660715980079852
Víctor Ruíz Torre,Villarreal,34,0.014599971691716892
Mauricio Lemos Merladet,Las Palmas,47,0.013879392520553323
Andreu Fontàs Prat,Celta Vigo,41,0.013572478450702748
Petr Čech,Arsenal,14,0.013543920781155034
Joaquín Navarro Jiménez,Las Palmas,65,0.013308320752008242
Javier López Rodríguez,Espanyol,4,0.01313519078358295
Ben Foster,West Bromwich Albion,55,0.012973500675677785
Dimitrios Siovas,Leganés,18,0.012954692067992872
Jack Butland,Stoke City,124,0.012851937397137926
Martin Škrtel,Liverpool,63,0.012805058298474788
Joel Robles Blázquez,Everton,37,0.012799869315920096
Costel Fane Pantilimon,Sunderland,30,0.01270272398695587
Vito Mannone,Sunderland,78,0.012641599823363029
Gary Cahill,Chelsea,17,0.012516149433875245
Pau López Sabata,Espanyol,24,0.011930030861323292
Yerry Fernando Mina González,Barcelona,5,0.011834841820859348
Gabriel Armando de Abreu,Valencia,53,0.011702157460357184
Bradley Guzan,Aston Villa,54,0.011664684478734045
David García Santana,Las Palmas,1,0.011562788044993609
David de Gea Quintana,Manchester United,41,0.010610623999007918
Sylvain Distin,AFC Bournemouth,3,0.0102604506212344
Tim Howard,Everton,40,0.010247716793494127
Joe Hart,Manchester City,46,0.009975216740241169
Asmir Begović,Chelsea,56,0.009807023865662925
Diego López Rodríguez,Espanyol,24,0.009746396559531046
Kepa Arrizabalaga Revuelta,Athletic Club,71,0.009285273472144499
Artur Boruc,AFC Bournemouth,109,0.008968038328292122
Simon Mignolet,Liverpool,53,0.008700279369452276
Micah Richards,Aston Villa,3,0.008662859916111834
Norberto Murara Neto,Valencia,49,0.008486386073128696
Oier Olazábal Paredes,Levante UD,30,0.008138176722590753
Rubén Blanco Veiga,Celta Vigo,40,0.007972967131804141
Leandro Chichizola,Las Palmas,92,0.00781080529773996
Ádám Bogdán,Liverpool,33,0.007313523199149623
Mark Bunn,Aston Villa,25,0.007204084710514956
Sergio Asenjo Andrés,Villarreal,25,0.007027128423195721
Rubén Iván Martínez Andrade,RC Deportivo La Coruña,23,0.006984227903857544
Hugo Lloris,Tottenham Hotspur,78,0.006935793188751225
Sergio Rico González,Sevilla,23,0.0067669630728909745
Keylor Navas Gamboa,Real Madrid,37,0.006132502355579458
Jasper Cillessen,Barcelona,27,0.005987540168577512
Antonio Adán Garrido,Real Betis,75,0.005887199308504356
Marc-André ter Stegen,Barcelona,676,0.005692535250089369
