player_name,team_name,passes,pass_danger
Jaroslav Drobný,Hamburger SV,314,0.009758119707394026
Łukasz Załuska,Darmstadt 98,32,0.009411259673605763
Andreas Hirzel,Hamburger SV,21,0.009349997890949948
Timo Horn,FC Köln,1003,0.009086010959254973
Ron-Robert Zieler,Hannover 96,1227,0.008826099902290267
Felix Wiedwald,Werder Bremen,1033,0.008793904133759398
Lukáš Hrádecký,Eintracht Frankfurt,1342,0.008782401109058842
René Adler,Hamburger SV,831,0.008651941713138704
Marwin Hitz,Augsburg,1229,0.008620203507079541
Bernd Leno,Bayer Leverkusen,1092,0.00850932544243364
Loris Karius,FSV Mainz 05,1265,0.008404620874054226
Oliver Baumann,Hoffenheim,1478,0.008273848057679436
Rune Almenning Jarstein,Hertha Berlin,1399,0.00815735067098841
Przemysław Tytoń,VfB Stuttgart,919,0.008153158064323558
Felix Platte,Schalke 04,1,0.007803654119050282
Mitchell James Langerak,VfB Stuttgart,57,0.007751452987517186
Roman Bürki,Borussia Dortmund,1012,0.0076575068399552405
Roman Weidenfeller,Borussia Dortmund,29,0.007627660649503235
Dario Kresic,Bayer Leverkusen,18,0.007533277290646706
Alexander Manninger,Augsburg,36,0.007504671176000954
Thomas Kraft,Hertha Berlin,247,0.007471101675295423
Thomas Kessler,FC Köln,27,0.007442240725313396
Ralf Fährmann,Schalke 04,1333,0.007259764947773889
Yann Sommer,Borussia Mönchengladbach,1375,0.007068372221076064
Odisseas Vlachodimos,VfB Stuttgart,60,0.007047716345425472
Jens Grahl,Hoffenheim,25,0.006940249302285527
Manuel Neuer,Bayern Munich,1288,0.006862446059199019
Tobias Sippel,Borussia Mönchengladbach,75,0.006626802643835957
Koen Casteels,Wolfsburg,486,0.006605425408869388
Diego Orlando Benaglio,Wolfsburg,733,0.006438572537763693
Sven Ulreich,Bayern Munich,18,0.005085153793741337
Devante James Parker,FSV Mainz 05,1,0.0047748233807995595
